,CustomerId,PipedriveId,ContractStartDateUtc,ContractEndDateUtc,FirstPlanVariantId,Churned,NumberOfDaysActive,CreatedAt
917,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-08-19 17:44:15.658000+00:00
918,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-08-19 17:44:20.044000+00:00
919,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-08-19 17:44:26.934000+00:00
920,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-08-24 13:37:50.532000+00:00
921,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-08-24 13:37:55.833000+00:00
922,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-08-26 16:39:34.331000+00:00
923,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-08-26 16:39:36.171000+00:00
924,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-08-27 21:18:33.886000+00:00
925,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-08-31 17:42:57.900000+00:00
926,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-02 19:16:29.877000+00:00
927,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-06 16:10:45.784000+00:00
928,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-06 16:10:48.637000+00:00
929,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-09 18:03:06.611000+00:00
930,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-16 04:36:49.851000+00:00
931,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-16 04:36:53.610000+00:00
932,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-20 08:42:12.333000+00:00
933,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-20 08:42:17.824000+00:00
934,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-20 08:42:19.314000+00:00
935,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-22 16:45:08.842000+00:00
936,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-26 15:59:11.863000+00:00
937,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-09-26 16:21:01.844000+00:00
938,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-04 19:49:53.007000+00:00
939,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-04 19:49:56.147000+00:00
940,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-08 08:43:51.342000+00:00
941,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-09 21:57:28.118000+00:00
942,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-09 21:57:31.003000+00:00
943,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-16 16:07:30.592000+00:00
944,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-16 16:07:34.520000+00:00
945,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-16 16:07:37.165000+00:00
946,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-16 16:07:53.356000+00:00
947,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-16 16:07:56.769000+00:00
948,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-17 14:37:58.270000+00:00
949,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-17 14:38:02.963000+00:00
950,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-17 14:38:08.124000+00:00
951,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-17 14:38:28.860000+00:00
952,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-17 14:38:32+00:00
953,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-18 17:29:56.093000+00:00
954,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-18 17:29:59.156000+00:00
955,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-24 14:24:19.666000+00:00
956,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-24 14:24:25.355000+00:00
957,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-24 14:24:27.301000+00:00
958,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-24 14:24:33.660000+00:00
959,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-25 19:20:53.688000+00:00
960,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-25 19:20:56.351000+00:00
961,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-27 19:06:15.451000+00:00
962,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-27 19:06:17.848000+00:00
963,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-29 17:30:57.533000+00:00
964,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-29 17:30:59.217000+00:00
965,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-30 18:04:32.585000+00:00
966,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-10-30 18:04:36.991000+00:00
967,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-02 18:18:28.349000+00:00
968,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-02 18:18:30.725000+00:00
969,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-02 18:18:33.804000+00:00
970,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-04 22:43:03.206000+00:00
971,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-04 22:43:06.955000+00:00
972,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-04 22:43:11.056000+00:00
973,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-08 19:36:51.678000+00:00
974,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-08 19:36:54.420000+00:00
975,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-16 07:11:08.159000+00:00
976,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-16 07:11:10.329000+00:00
977,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-16 07:11:21.482000+00:00
978,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-16 20:57:07.523000+00:00
979,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-16 20:57:15.027000+00:00
980,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-17 21:53:26.584000+00:00
981,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-17 21:53:28.444000+00:00
982,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-17 21:53:34.704000+00:00
983,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-18 20:44:22.645000+00:00
984,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-18 20:44:26.734000+00:00
985,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-21 18:08:23.582000+00:00
986,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-21 18:08:27.851000+00:00
987,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-21 18:08:30.468000+00:00
988,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-22 21:47:32.979000+00:00
989,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-22 21:47:37.128000+00:00
990,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-22 21:47:39.505000+00:00
991,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-23 18:56:40.541000+00:00
992,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-23 18:56:43.929000+00:00
993,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-23 18:56:47.395000+00:00
994,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-26 08:40:34.242000+00:00
995,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-26 08:40:36.698000+00:00
996,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-26 08:40:38.371000+00:00
997,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-28 17:10:10.357000+00:00
998,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-28 17:10:13.913000+00:00
999,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-28 17:10:17.519000+00:00
1000,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-30 16:12:06.716000+00:00
1001,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-30 16:12:11.365000+00:00
1002,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-11-30 16:12:21.100000+00:00
1003,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-05 18:22:33.344000+00:00
1004,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-05 18:22:36.756000+00:00
1005,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-05 18:22:39.848000+00:00
1006,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-05 18:22:44.207000+00:00
1007,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-16 08:19:08.361000+00:00
1008,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-16 08:19:12.751000+00:00
1009,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-16 08:19:15.619000+00:00
1010,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-19 15:11:09.910000+00:00
1011,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-19 15:11:13.982000+00:00
1012,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-21 02:32:38.446000+00:00
1013,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-21 02:32:42.517000+00:00
1014,60f93a3212291c0bdb589bb0,11612.0,2021-07-22 09:28:18+00:00,2021-12-22 10:28:18+00:00,5ee8e2ac6237070d18ade4ee,1,153,2021-12-21 02:32:43.046000+00:00
1035,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-06-11 12:34:43.226000+00:00
1036,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-06-11 12:34:48.286000+00:00
1037,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-06-12 05:56:46.700000+00:00
1038,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-06-13 14:39:28.474000+00:00
1039,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-06-14 19:07:38.085000+00:00
1040,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-06-16 07:25:37.107000+00:00
1041,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-06-18 19:32:42.853000+00:00
1042,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-06-22 13:07:34.568000+00:00
1043,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-06-22 13:26:57.882000+00:00
1044,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-06-23 08:15:49.145000+00:00
1045,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-07-02 15:47:29.527000+00:00
1046,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-07-26 06:58:10.138000+00:00
1047,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-02 15:03:32.646000+00:00
1048,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-02 19:25:22.281000+00:00
1049,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-08 18:35:56.983000+00:00
1050,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-08 18:36:49.378000+00:00
1051,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-08 18:37:09.598000+00:00
1052,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-17 12:36:03.870000+00:00
1053,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-21 17:55:01.794000+00:00
1054,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-21 17:57:52.477000+00:00
1055,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-22 18:38:16.384000+00:00
1056,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-22 18:38:23.415000+00:00
1057,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-23 19:04:37.609000+00:00
1058,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-23 19:04:42.954000+00:00
1059,60b779178b17ddf5dc4a3a00,11546.0,2021-06-02 12:27:03+00:00,2021-11-12 13:27:03+00:00,5f8e8ea23a5ed4dc29b70522,1,163,2021-09-24 15:47:28.607000+00:00
1068,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-06 05:03:09.092000+00:00
1069,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-13 11:29:30.618000+00:00
1070,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-14 14:57:12.740000+00:00
1071,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-15 16:51:30.149000+00:00
1072,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-16 11:15:42.444000+00:00
1073,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-19 10:39:43.619000+00:00
1074,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-20 10:09:43.691000+00:00
1075,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-21 10:10:45.771000+00:00
1076,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-21 10:31:37.571000+00:00
1077,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-22 10:00:59.878000+00:00
1078,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-23 19:09:42.293000+00:00
1079,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-23 19:25:14.958000+00:00
1080,607d9af66a343af2dd9b8012,9336.0,2021-04-19 15:00:06+00:00,2022-04-01 15:00:06+00:00,5f8e8ea23a5ed4dc29b70522,1,347,2021-07-24 15:58:09.405000+00:00
